Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate
8,0.8245853371753671,0.40926039757818294,Referral,2.8536156870424603,1,1.0
4,1.3330617647802283,0.2636784310112573,Organic,1.813395948504584,3,1.0
3,7.383515552879057,0.5311580804012489,Social,3.2482304839120326,1,1.0
5,2.5677930255808645,0.45149162768409395,Organic,5.111094378605321,1,1.0
10,4.020430428351154,0.3024359623163166,Organic,2.03203946294664,4,1.0
6,2.0207351307762327,0.45616601970234905,Paid,3.4182350002156525,1,1.0
4,0.08784747346553129,0.3379518050280474,Organic,3.0856235622004995,3,1.0
3,0.1990460306371376,0.3911684955479673,Organic,1.4103474653974752,3,1.0
3,2.316071408367624,0.017976743421496064,Organic,6.54020733300812,3,1.0
5,3.8059503767009946,0.12500997404244402,Social,7.754137658358261,3,1.0
2,0.7274781121339704,0.3448001508091992,Social,5.104160426784452,1,1.0
6,3.8394268343173446,0.17143112447085532,Paid,8.802778389010902,1,1.0
2,4.9927242942706895,0.28272689041483895,Referral,2.4861643360342534,0,1.0
5,1.592561969264463,0.34843023739905726,Paid,2.6609004634403224,1,1.0
2,4.1162186957569356,0.4268730419937465,Organic,5.0010455920028125,1,1.0
6,1.5526945962252972,0.01979948840412275,Referral,1.8448901920669585,1,1.0
3,3.402879714250271,0.472950623054485,Referral,0.6003820536315855,4,1.0
5,4.331732913454186,0.2978066000685604,Referral,7.516459463561049,0,1.0
2,14.457548518893848,0.139911844654334,Referral,1.9925820766737499,2,1.0
6,1.271177453183789,0.26066819359895615,Referral,7.347503766487548,6,1.0
6,1.58819500408896,0.4146561285519516,Organic,5.570132212931676,3,1.0
7,0.5431992483146756,0.1190702129908198,Social,4.969958642186269,0,0.9877466601027014
6,0.6847436377853675,0.45068395622307705,Organic,6.241210159947087,2,1.0
6,3.5465850397771512,0.5183477591272448,Social,2.3941152724269257,2,1.0
4,7.46839230319226,0.2527618276670299,Organic,7.389675230104218,2,1.0
4,1.5056221847528868,0.12621156547145454,Organic,9.96589233459603,3,1.0
7,0.5947837732001026,0.17615306683593246,Referral,7.295669483422335,0,1.0
5,1.0068357178439782,0.3259512878782334,Organic,1.4649215894320613,5,1.0
5,1.8211930800811333,0.27545222356893795,Social,4.260066702562681,5,1.0
8,1.0302200566326514,0.3456008789725796,Paid,1.1301112282547388,0,0.7207680611851063
4,0.7980712809611799,0.34020327845571363,Referral,5.644779150903597,2,1.0
2,3.9952422685613374,0.31348110937942947,Organic,2.7052058399975065,1,1.0
3,0.023627563562692886,0.3794324025182743,Organic,0.6026939278754596,5,0.7027854341594622
4,2.3245722610651938,0.18014853214620594,Organic,2.478843579337014,5,1.0
6,4.736243237150505,0.5983548327933296,Referral,3.6030017440555793,3,1.0
9,0.9286719465739894,0.25938697555997264,Referral,1.9351141551411608,4,1.0
3,2.7736606550121214,0.49640322127186015,Paid,7.460322505856357,1,1.0
5,3.3160054602662834,0.36693159285937993,Direct,2.1591737924204684,0,1.0
3,3.1928473448876646,0.19360377744669285,Referral,1.8686979663541379,3,1.0
2,1.7709576319449012,0.32136507483045057,Direct,0.5314646571651243,4,1.0
4,1.2765962753800728,0.3005018157282731,Organic,6.371559823067758,1,1.0
9,5.422277966857733,0.2638350578455884,Organic,3.8902814832299866,2,1.0
4,4.261986151157326,0.5729607213607305,Organic,6.933823216950603,3,1.0
5,1.162530089206963,0.18732914520204372,Organic,4.048998289568758,0,1.0
8,0.3261624469157587,0.4242854946896952,Paid,8.666665971547358,1,1.0
8,0.22354854397230267,0.4103349990613711,Paid,5.410699553858155,1,1.0
5,0.297061892130309,0.2714816504133973,Paid,4.97189432427718,1,1.0
3,2.623067471198906,0.07999906074457003,Referral,3.5301546279732583,3,1.0
9,0.15913345678670665,0.38377796640366213,Direct,0.44735529045696437,4,1.0
2,1.2326100021190252,0.2198058552698401,Social,2.0556788897286267,2,1.0
8,4.19752733744602,0.09922730092616538,Organic,1.6998411911116889,1,1.0
7,1.0458999505010336,0.33474192438046735,Organic,3.471933996736508,4,1.0
6,4.322987661505055,0.09866405558505192,Organic,2.438211663521108,5,1.0
9,4.104974806476552,0.3336708620940493,Organic,6.78220662618648,2,1.0
3,0.8464010105614749,0.4087100513983619,Paid,6.241495327696201,1,1.0
6,3.914941533789663,0.21457475668270165,Paid,2.867495380016611,2,1.0
7,4.1323206839675874,0.5213065150486286,Organic,3.8903005596413287,1,1.0
7,1.5197734338576248,0.228091474276097,Referral,1.9623392288955686,1,1.0
5,0.7087641993637348,0.6406057950380312,Referral,5.4425286177830925,0,1.0
5,2.2098606009074317,0.1840045279641104,Organic,5.020236738721375,2,1.0
1,7.630058678992231,0.4657345381239367,Organic,10.436538586707814,2,1.0
7,3.061761545153093,0.342926716371232,Social,3.354205345907566,1,1.0
4,0.5695706198025619,0.16718494953597554,Paid,8.308488578131598,2,1.0
7,3.4442609999912452,0.2569404360600969,Organic,1.2811647238702892,2,1.0
5,1.6716718452262076,0.026442030916142795,Organic,3.8428290364409707,4,1.0
5,2.6860015875869534,0.20100279785494765,Organic,2.8121368672005618,2,1.0
3,3.973499197052692,0.2825434354848789,Organic,4.080773263041028,6,1.0
5,2.1704935210731087,0.1926559624230055,Social,4.5416626770221304,2,1.0
5,5.045767352316969,0.09176911132814294,Organic,0.9334650593885295,0,0.9106572009740135
4,3.8420818793303884,0.2970668871105968,Organic,6.793931683190681,1,1.0
3,2.864107369185383,0.1891425243385493,Organic,6.787871828445139,3,1.0
3,0.4903562677937998,0.2964533699874834,Social,3.0891497960440377,0,1.0
5,5.4227357999133305,0.2868697606836943,Organic,3.2172057290070986,0,1.0
10,8.242194159979352,0.6311072784529376,Organic,4.53264512534869,2,1.0
2,0.44190052793945395,0.7056353993323261,Paid,6.579452444801866,1,1.0
5,2.009705162405614,0.4716618932407757,Paid,4.45174107361843,2,1.0
3,0.8988135575040241,0.47571625265250134,Organic,6.165049455282938,3,1.0
4,4.2136598245545605,0.43174348502792537,Organic,1.7572648402180746,2,1.0
6,3.8364084220635224,0.47803256656552884,Social,8.52490247914414,0,1.0
3,0.4555578891012772,0.618646353060288,Direct,2.425418991624066,2,1.0
4,6.287377997300942,0.09260671516194761,Organic,5.055026319690452,2,1.0
4,0.5989149202624441,0.25674136598954383,Organic,3.55012092551908,1,0.9785623541517404
5,4.787478309363153,0.33331246670110204,Organic,3.9202978318691906,0,1.0
8,1.831829368764459,0.6281102270709287,Social,3.6713766557624856,1,1.0
5,1.1937066579642945,0.26784270189559123,Paid,2.999590100516251,1,1.0
6,0.5167783951995581,0.07972778220595257,Social,8.96751564251807,0,1.0
3,0.5503779335010562,0.40370456719318554,Referral,1.5616781699792803,1,1.0
4,3.2531568997554823,0.027417203119009106,Direct,2.767099500150896,4,1.0
5,2.3983937146117262,0.08526195059471654,Social,6.9127811904364656,4,1.0
6,0.39061794376391523,0.5158380623351615,Social,6.874374409548042,2,1.0
7,0.3587091714799161,0.207304516674919,Paid,4.210922155904473,5,1.0
5,0.225174819906523,0.19448004198527347,Organic,1.7966331454722173,1,0.9546245044120734
2,4.085008343665675,0.38525511002618523,Paid,4.2020284170647475,3,1.0
6,3.7331563690532183,0.2109709351142247,Paid,1.8416683949355281,3,1.0
4,0.1806229096495874,0.4001551518987801,Referral,1.377693793946853,3,1.0
2,2.4647836461063846,0.37550046199009496,Organic,3.8361963606672167,1,1.0
4,0.2654320428842659,0.2831591016702666,Referral,0.7963578591420201,0,0.6546530768008836
2,7.022287095163114,0.2606639214826741,Paid,8.220105932197546,3,1.0
3,7.129257466120782,0.3730905377134682,Referral,2.148944178222466,2,1.0
4,3.5943001464175586,0.11781460564766408,Organic,3.006871820162799,2,1.0
7,7.818739327936128,0.27219339801152764,Paid,2.0739559073798235,2,1.0
5,5.005224382826845,0.1213136646036166,Organic,1.262660354952216,3,1.0
5,5.290190910589482,0.3191556893528231,Social,0.19079847262496977,0,1.0
7,2.5298726511442062,0.16196803502390678,Paid,1.5538368210163236,2,1.0
9,1.096105866410684,0.3663188244863406,Organic,8.503792481266933,2,1.0
7,0.7369310561580409,0.27422287000073614,Organic,7.591828471377594,3,1.0
6,1.188921609241285,0.4150247241891296,Referral,0.698398835721724,2,0.8558626897863428
6,2.970582340977704,0.08923076768277993,Organic,8.21353097158274,3,1.0
9,0.5686060703830407,0.6153360403402338,Direct,4.082688253233807,0,1.0
2,0.8978077826918711,0.31245284704198917,Paid,1.2039545093764445,2,1.0
3,1.893678599807922,0.14201652563850561,Organic,5.414502455296905,3,1.0
9,0.7960013917527602,0.20588748183149594,Referral,3.1816363043637943,3,1.0
3,2.664886369319799,0.582373813070798,Organic,2.3093006497555195,1,1.0
8,7.698715674167728,0.5599032384584985,Social,2.4628102202970035,2,1.0
5,4.136042640514116,0.45278492497964995,Organic,5.270788630283388,1,1.0
4,3.2936771709116073,0.09331576394782079,Direct,5.743321678195503,2,1.0
9,2.6220040705336114,0.11428691717330679,Referral,1.787608822557557,2,1.0
2,2.007986758156409,0.13738333729536975,Social,4.642438917058444,1,1.0
5,0.6194635657876107,0.33212182801069917,Organic,4.319798430545173,0,1.0
10,6.753123469725169,0.20894963836184968,Organic,0.068515467921686,1,1.0
5,0.8571959334201609,0.2011643752202366,Referral,5.988554333592261,3,1.0
4,0.28725012559630697,0.3762792003008411,Referral,1.8237285782461965,2,1.0
7,4.159065239634054,0.30850991407649025,Organic,3.1870033168628065,3,1.0
3,0.5793548200195023,0.04669509667911538,Organic,4.193062059635061,0,0.9035370882358252
6,1.3951485611967498,0.08879655156537782,Organic,5.889094002599701,3,1.0
3,0.08607796078894257,0.39185482411722355,Referral,7.708172149576284,2,1.0
3,0.44225795795483935,0.5616375918434734,Organic,5.615400561292272,2,1.0
4,0.5705905275724977,0.3790390397007706,Organic,4.813500623642166,0,0.6577311179334998
1,0.1678390283500928,0.5163854775735791,Organic,3.8699943685683555,0,0.8878739789459864
2,3.207075615436353,0.10248116131254002,Paid,2.5462463122409362,1,1.0
4,5.442158718996336,0.07869783228613676,Organic,7.394133180678457,2,1.0
5,1.4019357161176806,0.023435465487264794,Direct,1.7507776663082302,3,1.0
8,6.2281772471883174,0.515381923071199,Organic,5.663944993041147,2,1.0
7,0.7199025055206278,0.42697745648570334,Direct,5.2919849201971365,0,1.0
7,1.1808634821791386,0.27434965897670394,Paid,3.7463551112805993,2,1.0
2,0.49015906868546866,0.32827148339709017,Organic,7.447491568124556,1,1.0
6,2.9071700309153115,0.5692756003287346,Organic,4.145950496388889,3,1.0
8,1.6335070721642622,0.13967698411753965,Referral,3.9111686120139533,1,1.0
6,2.8501890494888977,0.030190801931688625,Referral,4.690626846115313,4,1.0
4,4.3023587809236385,0.139937527964396,Paid,6.402000013221265,3,1.0
4,2.367012435288859,0.059808706704710064,Organic,0.32857069097676816,2,1.0
4,2.963604745358991,0.7253254306621951,Direct,11.075412243454586,1,1.0
1,8.211679301775632,0.39272791782123956,Direct,5.907398497331482,0,1.0
6,1.0660174079064038,0.5773191446831485,Paid,4.238077834108798,6,1.0
8,1.3349448278141196,0.31374073217071863,Referral,0.4834647973028944,5,1.0
7,3.7943905562409093,0.34575977032179345,Paid,8.432423239646345,1,1.0
7,2.8348849044977382,0.24203849660397253,Organic,2.579835079759805,2,1.0
6,0.5899901895736586,0.5252687798042955,Organic,1.2739836636034825,3,1.0
6,1.4155230366517793,0.2945177987261529,Paid,5.844368735145613,3,1.0
4,1.8924220481383602,0.0978432120475535,Social,2.026631354505815,8,1.0
3,1.6310271747203935,0.4316315614720315,Organic,7.055173055976084,2,1.0
6,0.5890477695471648,0.29393087334357987,Paid,0.8208364977829452,3,0.9508899647547144
3,7.748091343529273,0.2946133996973513,Social,3.3698117943719685,2,1.0
10,4.310474513609595,0.4013614293998844,Organic,4.242693298776829,1,1.0
5,1.9696117258582173,0.64639188328475,Organic,3.6815971526726505,2,1.0
6,3.41887504450606,0.6925531597635645,Social,1.9176997965098224,1,1.0
6,6.827323359477726,0.6194852384045413,Organic,3.641566684228662,0,1.0
4,0.43915225245592754,0.35445110300932337,Organic,0.5460028935502858,2,1.0
6,0.8645387914179069,0.4386648999649919,Organic,4.215996772201529,4,1.0
5,2.3472551272746056,0.19882180590354243,Organic,2.6091435531520184,1,1.0
3,4.813505913066831,0.38846404853787597,Social,5.142598675971212,1,1.0
2,0.11078530108098658,0.27391239871271333,Referral,4.3300101783360425,1,1.0
3,12.408904763757402,0.0919612410900342,Paid,0.9295370383820012,6,1.0
2,1.8203943844296426,0.4106631318736402,Paid,2.8937965599289104,1,0.9682403498055436
8,1.3352594426540458,0.1292976714454058,Direct,1.286938453871138,1,1.0
7,1.0390047792612234,0.23336220243574526,Organic,3.702190413266707,1,1.0
4,0.5747773445737528,0.23476036589496485,Organic,2.624259968365272,3,0.9163888978835932
3,4.704512339599866,0.5158848851135669,Direct,5.568310756341026,3,1.0
3,9.331017196812343,0.24082690700953882,Direct,3.8592890933996626,5,1.0
6,1.6014883580464143,0.46551131960299985,Organic,2.630837546260146,2,1.0
5,9.13607212802996,0.11772293179621407,Organic,3.754019898292886,1,1.0
1,5.208366096857362,0.16585870605901765,Paid,2.187169434854358,2,1.0
8,1.9678497365516716,0.5283654585649964,Organic,4.589174900499032,5,1.0
9,3.3628146147235967,0.17493158938718611,Referral,3.864829790516202,5,1.0
4,1.7127046402785684,0.15024485270920432,Organic,0.3328268466643971,3,0.9294520123041575
7,2.4542502236291126,0.44950867905777414,Organic,13.882652785724172,2,1.0
3,0.17939758696955482,0.33272835872571166,Paid,3.3106595865766284,6,1.0
7,3.574783945322336,0.17188820423737453,Direct,2.3827832972938765,3,1.0
5,0.1628131003154605,0.3527458662407963,Paid,3.1854068834167877,1,0.9221746752853605
6,5.096200274185147,0.29221805459891326,Organic,5.185204653326355,3,1.0
8,5.227998272421974,0.34408686817608986,Direct,2.964311074046832,1,1.0
2,0.8117956414057806,0.15586328444570258,Paid,2.782074585778001,3,0.9084684775821605
4,1.1731904480975728,0.12192180798305183,Organic,1.254665873947257,1,1.0
9,1.9693488198386384,0.22382617159437118,Organic,2.158186436420641,4,1.0
4,2.723947822343705,0.06801283441157446,Organic,3.9813816412456036,1,1.0
4,1.0163100026987495,0.0466921126264105,Paid,3.5889643313716824,0,1.0
3,2.693042951973918,0.11398038402534146,Paid,2.1891024313266043,3,1.0
4,1.0605558193760627,0.18385653400494942,Organic,4.280078156618685,1,0.9622726811285933
4,0.1712693037553,0.10875022690887927,Organic,2.1696693972274237,0,0.629990763237914
6,0.007592248435900529,0.12882989029931058,Organic,4.284501676667955,3,1.0
7,0.3199208623776897,0.40709365558127736,Paid,1.1106843468874636,1,0.8499817529634528
3,4.714269646428519,0.060121605260941485,Organic,2.900586015501222,1,1.0
6,9.765943600062919,0.2597213226656694,Organic,2.365593357711338,2,1.0
8,1.670431724907512,0.039872861960273294,Direct,7.623073995044382,2,1.0
7,2.1565272004955434,0.2459818253718945,Paid,2.3772603856058354,3,1.0
3,0.47645325279904716,0.08728884820179872,Organic,6.496031161313735,1,1.0
4,2.40240666442022,0.31041101401819216,Referral,4.019969352381564,1,1.0
6,0.4687508042871907,0.16893668210053586,Organic,1.4265780810251287,3,1.0
8,2.8341812014634935,0.23105090685813776,Referral,6.500456485758032,3,1.0
3,8.12079252459528,0.6197176083073928,Referral,5.821393442028387,1,1.0
4,0.6533433868924545,0.17514863155679522,Referral,4.6242608665164315,2,1.0
3,4.338944901399862,0.5810713967266852,Referral,4.575273263535674,2,1.0
8,0.07134902937971169,0.26499865256744537,Organic,3.690304511058263,0,1.0
1,1.4123985960207586,0.2693989854421736,Referral,4.995924667972411,1,1.0
3,0.3521255704379824,0.07714831068978997,Organic,6.308064532299187,2,1.0
7,1.3037956742704928,0.19730469357011432,Organic,1.0262820580469716,2,1.0
5,0.5718000977348827,0.4255238850593484,Direct,7.040877469383021,1,1.0
9,1.4018858529651708,0.24147407240899285,Paid,7.807379812038426,3,1.0
5,1.6213957392740324,0.14081799368786657,Direct,1.317407544305408,4,1.0
4,1.072559285437433,0.08610855991494962,Organic,2.43255524746992,0,0.817101927256715
5,3.206769751963769,0.45080357452381514,Paid,4.338799246849549,3,1.0
7,7.534443788145399,0.42527414450415135,Organic,6.033240573053863,2,1.0
3,1.5354552197617983,0.6148729301410637,Referral,3.515315028897097,2,0.9944984350566489
6,0.6408540278362123,0.11714971777962145,Organic,4.612204539735098,4,1.0
7,0.9471039450387103,0.4496559837751105,Organic,1.8287065052542404,0,0.8777707026957984
4,5.772462893027389,0.0789640487454933,Organic,4.117416665737779,3,1.0
4,2.5433720082839377,0.20247970859567826,Referral,8.363161393147124,1,1.0
4,1.820969181866519,0.3040507720626174,Organic,3.8662332192289637,1,1.0
3,0.4862749030238044,0.4291184811554731,Social,5.506662868326882,2,1.0
4,1.7920239617330136,0.08567129264048551,Organic,2.018504084547383,2,1.0
2,0.9792354524156581,0.6129403488114324,Organic,1.7305087482030024,1,1.0
7,8.602710019065508,0.27019975326494855,Organic,10.564377261436347,0,1.0
6,6.464308986326625,0.11816801932658705,Direct,4.372778695019833,3,1.0
7,0.26289757375059275,0.3449930397641723,Organic,5.856295955051403,5,1.0
5,2.1810644070295298,0.5158014863048007,Organic,7.317968459390644,0,1.0
4,0.764902610993621,0.20954349883611875,Social,1.0533417152874178,1,1.0
5,1.586852133332233,0.256289599820403,Organic,9.166247466039346,0,1.0
4,6.2830076999757605,0.1079656988083178,Referral,3.9153795142438983,1,1.0
7,2.2492447873300785,0.2710480466439936,Organic,10.218384470918334,3,1.0
5,1.2203667720661708,0.2200078057147785,Paid,1.4349353006414245,0,1.0
6,0.6991587901904565,0.22361704480624844,Organic,6.577595892288439,1,1.0
5,4.833190590201591,0.1725173706345966,Paid,2.340681627911324,3,1.0
2,2.9386343577934104,0.04710188276430047,Social,3.1109832495728624,1,0.8590043386948187
4,1.8937045293756918,0.18185234068674527,Social,6.993846776439902,1,1.0
4,0.7357240851133215,0.256015757487291,Paid,2.4981289812344825,3,0.8552416924723305
6,1.2205068241500763,0.16113177705351683,Direct,3.68288411110778,1,1.0
11,9.644907403180733,0.13249949649641504,Organic,3.7078900587080064,2,1.0
6,2.202469687944927,0.16866645970046756,Organic,2.551275907389156,3,1.0
8,1.5359753165747696,0.2452715352722616,Referral,2.3904258328412658,3,1.0
5,2.210808481371458,0.2151598450554143,Referral,0.7451192431403383,2,1.0
3,4.528621707938395,0.3551905347512261,Organic,2.9479611260813647,4,1.0
5,1.2470415386765072,0.12949124914964197,Referral,4.342289832777759,1,1.0
1,0.59062284300123,0.057675738597300574,Organic,2.9277946421478145,0,1.0
8,2.6379685166537143,0.20839163201903735,Referral,4.55720698161625,3,1.0
6,3.282702590869398,0.46635766306739396,Social,15.487084646014722,2,1.0
4,3.741872932613677,0.20787156727713008,Paid,6.80791567744424,4,1.0
7,6.410896491140435,0.49707074382569444,Organic,3.6371751851719276,1,1.0
1,1.391702646147468,0.6078966439284913,Referral,5.907317319579736,1,1.0
7,0.2350358600678792,0.0703556215729767,Referral,5.936345777919726,2,1.0
3,9.535259713462564,0.3052743881312257,Organic,0.47315593834364456,1,1.0
9,1.7128519757019949,0.7145786074866135,Paid,8.88604007363254,3,1.0
4,2.928580123348773,0.4484506284839917,Direct,3.662978097183886,2,1.0
2,3.2925865355696877,0.46254074462370076,Organic,4.377659837667509,4,1.0
4,2.37237071565728,0.17255649617843777,Organic,0.40808335934147355,1,1.0
6,0.6892114607455151,0.17669140267183006,Organic,4.635829517054,1,1.0
2,4.221243350956893,0.31267250923459666,Paid,4.04728022268864,3,1.0
1,4.885127947555228,0.4215412152823785,Direct,1.9040839024838963,3,1.0
7,2.415426205348186,0.27301186855605625,Referral,2.6907330890864527,0,1.0
7,2.011581815326501,0.46711534434802143,Organic,2.1267971386895104,2,1.0
6,0.36290568022503744,0.554512443182363,Referral,2.3688961366585253,3,1.0
8,0.26305843323574996,0.05905119431681313,Referral,3.7857678378213664,2,1.0
7,1.2445690089512844,0.5152320828192959,Paid,5.291813217985192,0,1.0
5,1.1168722388134662,0.49250100033999045,Organic,7.590219658134025,2,1.0
6,9.215019528045664,0.23419534163950262,Referral,4.484768427566623,2,1.0
6,4.592195496009553,0.11758007489051861,Paid,3.375498275621054,4,1.0
7,3.2357610754633415,0.43445317628518687,Organic,6.0641132474948565,1,1.0
6,2.1872439766694853,0.26527021239964754,Paid,2.857985911891547,2,1.0
3,0.5494888426076158,0.2946511960271852,Direct,2.9193729129412946,1,1.0
3,11.513067373477888,0.14705839522734887,Organic,3.008680010278437,6,1.0
1,1.4102062456508624,0.15982746874358,Direct,1.326299232720533,0,0.7822984821082476
5,0.3392561689401207,0.2856057596497476,Organic,4.696597366970066,2,1.0
3,2.042463748067413,0.3995188443715513,Referral,3.8999893173354225,3,1.0
9,6.214372773919889,0.17932621982637706,Organic,2.661398959329914,1,1.0
8,6.548838056591727,0.5089363381998852,Organic,2.056232295848163,3,1.0
4,0.03307945474890737,0.40060606662358006,Paid,3.0874303947496866,1,0.9789506311725759
2,6.522463361089198,0.4128279009878001,Paid,3.13472908934174,1,1.0
3,0.9502379676074757,0.6749435903943612,Social,6.768647664015889,2,1.0
2,0.11925633854475776,0.13848258356578824,Referral,2.3978668941651464,1,0.6889617019072625
4,5.6474877268236945,0.41460772596849216,Paid,1.9058473068268649,3,1.0
4,5.982363412478176,0.5816827691183228,Direct,9.596402787921035,2,1.0
5,2.7207376334149127,0.1970941858561585,Paid,3.0661904815955348,2,1.0
8,2.563003983168563,0.2297867603924758,Organic,3.557578956041571,0,1.0
6,5.03187011444407,0.4390520168533365,Organic,7.627249369788737,2,1.0
3,4.629680457464738,0.3932270111952051,Organic,4.8922728253032925,4,1.0
5,6.624702667977226,0.09897355212098513,Referral,3.6978208954618275,2,1.0
6,2.413895549180618,0.32381373656826945,Organic,8.494369459113676,2,1.0
3,10.293154178752145,0.04546884133843119,Organic,2.584486542164076,2,1.0
8,16.676578005221405,0.45711391684162805,Organic,4.645258794207658,3,1.0
8,0.37174344256665715,0.17997863803116657,Paid,2.5272739021265633,4,1.0
5,5.682248994688155,0.4243954333509234,Organic,7.652541274725932,4,1.0
4,2.078375277680307,0.1297754235630796,Organic,3.899837754426802,1,0.9072588206775947
2,1.470943949571676,0.26722394682028505,Paid,0.1622241967655033,2,0.9208475562696393
6,2.8485523519579004,0.1046891895551661,Social,2.3200799856834022,6,1.0
5,0.17277788265290625,0.12984853226121795,Organic,7.274261675277414,6,1.0
6,2.118460909557786,0.12132956062692644,Paid,0.6214393804722685,2,1.0
7,6.1412848195555725,0.14848136175352572,Organic,2.4297401190329473,4,1.0
3,0.7203408814556955,0.45462002721733213,Direct,0.5972109568466943,2,0.5954457521058805
9,1.6674161179313773,0.23346323029850377,Organic,0.6687278024410713,0,1.0
2,8.414388174881225,0.28662362163523974,Direct,1.4908518168339564,0,1.0
0,1.678807512550867,0.2284749019011779,Direct,4.35533648625104,5,1.0
6,1.331219326027739,0.055464583434579544,Social,1.303676062794639,1,0.9236440909788246
4,1.7423317648094274,0.38056900508091857,Organic,11.527988755485213,2,1.0
6,2.198489264133348,0.5312608390308925,Paid,4.8476269892201875,0,1.0
4,2.998946459123854,0.17811253435000773,Organic,3.6468587630375846,1,1.0
5,4.838723791718916,0.060373568498309035,Social,1.0631686246859626,2,1.0
2,1.804999548893631,0.1650944177014403,Social,0.7426656513766793,0,0.5067471406596634
5,5.102701938468602,0.3042353489968824,Direct,2.9195322273948707,4,1.0
4,2.288911155869257,0.08517005200246007,Referral,10.483249016169136,1,1.0
3,1.2396474992295952,0.4680926896523028,Paid,1.314910238019572,2,0.791080888425599
5,3.218402324477707,0.1592362837260543,Paid,0.9633956217072464,1,1.0
3,3.7945913414842227,0.06539936113674144,Organic,6.725761861587455,2,1.0
3,2.449668622905966,0.07326640663513095,Paid,6.588457263636519,2,1.0
4,0.17484233915174902,0.30313060660556934,Referral,4.141750495746263,3,1.0
8,0.5585654216493248,0.22559342096569895,Direct,2.1944381920768423,1,1.0
5,1.007667647571517,0.19726692659749345,Paid,4.980315119926041,2,1.0
4,0.9964722216984643,0.3973007259194012,Social,0.9578646333981452,0,1.0
4,3.3572483630891874,0.3450731382865402,Social,3.6857388426501676,1,1.0
4,0.055557258883750835,0.32453167874233435,Paid,0.5897157824746674,0,0.7056912949703028
4,4.22785113296745,0.24644905823339472,Organic,3.5062918912319336,4,1.0
7,0.925052521430994,0.4474205357673033,Referral,6.881434054047324,2,1.0
8,1.1132860292244446,0.14023890032385888,Paid,10.689361396051787,1,1.0
7,2.2517558074535664,0.18231298037900998,Organic,2.2833955730612003,5,1.0
3,0.7297540991178249,0.6068149643939372,Organic,4.327456844547397,1,1.0
6,6.474709237640681,0.17574855860439587,Direct,1.9987571212272501,3,1.0
6,0.26770299739031,0.6067441055476297,Organic,5.051853565517356,2,1.0
4,1.7630247698620878,0.06729067831003499,Referral,6.356847003247568,1,1.0
6,5.6798275382905,0.21605939892443982,Social,4.999269262996467,1,1.0
9,2.870118852175768,0.5445018184148691,Referral,2.0709453544220926,3,1.0
6,1.0373301344572559,0.21074587656458796,Paid,1.4719408417148854,2,1.0
4,1.6381162146813129,0.4283895344935662,Referral,1.682743855803458,0,1.0
6,3.6796204292452632,0.4045878010817402,Paid,3.501575004176066,1,1.0
7,10.864867522175452,0.14322520171111788,Organic,0.8763341481513456,0,1.0
4,6.708671157209275,0.0429608516106988,Direct,2.245409438073943,2,1.0
3,1.2576249827315729,0.2196850701656845,Paid,4.9166524425419125,2,1.0
4,18.956373402507513,0.36426726594504866,Referral,4.051324810591934,2,1.0
5,0.010532457752953025,0.23823378147470314,Paid,1.241465082383058,3,1.0
3,0.08405591216172557,0.2179265223522057,Organic,6.437025124606416,4,1.0
5,5.2090965913875245,0.03990589953836633,Direct,2.9079529918816545,2,1.0
3,0.6674164059171215,0.30357961544334927,Social,7.60231079157827,2,1.0
5,0.18808232820132578,0.30926582666087765,Organic,2.0179867557922098,3,1.0
5,0.8120740010475762,0.7176512708580046,Direct,2.110078023595672,3,1.0
5,1.6659011465218132,0.43963712625734297,Referral,6.297714088335935,1,1.0
6,3.934298460883349,0.22954609820219016,Paid,0.9724280171264016,0,1.0
6,2.9371766754884385,0.08890918957366087,Referral,4.991037439520588,2,1.0
6,0.8139352709639518,0.23133393521135615,Organic,0.584795041312509,3,1.0
5,2.099128686489322,0.342005755527716,Paid,1.8338637391838417,1,1.0
7,7.819763087115886,0.2533879069050832,Organic,2.3268445141422998,2,1.0
3,5.062324477612394,0.38601870871471183,Paid,4.807228533875391,5,1.0
5,1.1710931324111644,0.3959378654818778,Paid,0.22717621811462826,5,0.9022687989511856
7,12.096571373417795,0.3556515315128609,Social,5.320568408613318,3,1.0
2,3.699385188085178,0.2000056569628308,Referral,2.1835599395592276,4,1.0
8,0.193453505923599,0.3638507279091349,Organic,8.151208131577496,3,1.0
4,0.10738120134262186,0.457315908772004,Social,1.911817525080417,4,1.0
2,0.5532398452142506,0.27086691148787995,Paid,1.891102757740841,4,1.0
5,3.9042703684723534,0.045726325184134664,Referral,0.8313538157920174,7,1.0
5,0.6090630941057577,0.07973820760560203,Organic,3.59243448615355,1,1.0
4,2.149166170018913,0.40545840458730775,Social,9.977815435933367,2,1.0
6,0.29369898545922046,0.21009252982774804,Direct,2.6787017991788407,3,1.0
8,7.61060227107874,0.6732497275434242,Social,3.676773623435404,0,1.0
4,1.2646033547143227,0.08401331474737041,Direct,0.6245901049899256,3,0.6865045767125265
3,7.162209391502939,0.27482247783794145,Organic,5.25174609512246,2,1.0
6,8.694490769755951,0.040707759026592745,Social,2.4686130541783182,2,1.0
4,0.018442513675124415,0.122493242907136,Paid,2.169641589663144,1,0.6357664989939598
